Center,Center_Code,Center_Name_x,Citizenship,Payment_Type,Is_Aggregate,Donor_Type,Transplant_Count,Payment_Category,Center_Name_y,City,Region,Urban
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Non_Resident_Alien,Self,False,Living Donor,1,Self_Pay_Uninsured,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Non_Resident_Alien,Unknown,False,Deceased Donor,1,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Not_Reported,Public insurance - Medicare Unspecified,False,Deceased Donor,2,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Not_Reported,All Primary Payers,False,Deceased Donor,11,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Not_Reported,All Primary Payers,False,Living Donor,13,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Not_Reported,Unknown,False,Deceased Donor,9,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Not_Reported,Unknown,False,Living Donor,13,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Public insurance - Medicare & Choice,False,Deceased Donor,7,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,6,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Public insurance - Medicare Unspecified,False,Deceased Donor,4,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Public insurance - Medicare & Choice,False,Living Donor,1,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,All Primary Payers,False,Deceased Donor,22,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,All Primary Payers,False,Living Donor,7,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Private insurance,False,Deceased Donor,3,Private_Insurance,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Private insurance,False,Living Donor,5,Private_Insurance,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Unknown,False,Deceased Donor,2,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,Resident_Alien,Unknown,False,Living Donor,1,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicaid,False,Deceased Donor,150,Medicaid,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicaid,False,Living Donor,34,Medicaid,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare & Choice,False,Deceased Donor,732,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,928,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare Unspecified,False,Deceased Donor,399,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare & Choice,False,Living Donor,198,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,263,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Medicare Unspecified,False,Living Donor,96,Medicare,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,All Primary Payers,False,Deceased Donor,4024,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,US/State Govt Agency,False,Deceased Donor,7,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,All Primary Payers,False,Living Donor,2072,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,US/State Govt Agency,False,Living Donor,1,Other,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Other government,False,Living Donor,4,Other_Government,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Private insurance,False,Deceased Donor,1339,Private_Insurance,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Private insurance,False,Living Donor,1231,Private_Insurance,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Self,False,Deceased Donor,6,Self_Pay_Uninsured,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Self,False,Living Donor,3,Self_Pay_Uninsured,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Unknown,False,Deceased Donor,459,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Unknown,False,Living Donor,242,Unknown,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAUP-TX1 Hospital of the University of Pennsylvania,PAUP-TX1,Hospital of the University of Pennsylvania,US_Citizen,Public insurance - Department of VA,False,Deceased Donor,4,VA,Hospital of the University of Pennsylvania,Philadelphia,Southeast,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,Public insurance - Medicare & Choice,False,Deceased Donor,1,Medicare,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,All Primary Payers,False,Deceased Donor,652,Other,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,All Primary Payers,False,Living Donor,152,Other,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,Public insurance - Other government,False,Deceased Donor,1,Other_Government,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,Unknown,False,Deceased Donor,1,Unknown,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,Public insurance - Department of VA,False,Deceased Donor,649,VA,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,All,Public insurance - Department of VA,False,Living Donor,152,VA,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,Public insurance - Medicare & Choice,False,Deceased Donor,1,Medicare,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,All Primary Payers,False,Deceased Donor,652,Other,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,All Primary Payers,False,Living Donor,152,Other,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,Public insurance - Other government,False,Deceased Donor,1,Other_Government,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,Unknown,False,Deceased Donor,1,Unknown,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,Public insurance - Department of VA,False,Deceased Donor,649,VA,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAVA-TX1 VA Pittsburgh Healthcare System,PAVA-TX1,VA Pittsburgh Healthcare System,US_Citizen,Public insurance - Department of VA,False,Living Donor,152,VA,VA Pittsburgh Healthcare System,Pittsburgh,Southwest,True
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Medicaid,False,Deceased Donor,5,Medicaid,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Medicaid,False,Living Donor,4,Medicaid,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Medicare & Choice,False,Deceased Donor,26,Medicare,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Medicare & Choice,False,Living Donor,14,Medicare,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,All Primary Payers,False,Deceased Donor,68,Other,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,All Primary Payers,False,Living Donor,53,Other,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Other government,False,Deceased Donor,5,Other_Government,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Public insurance - Other government,False,Living Donor,2,Other_Government,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Private insurance,False,Deceased Donor,32,Private_Insurance,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,All,Private insurance,False,Living Donor,33,Private_Insurance,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,Non_Citizen_Resident,All Primary Payers,False,Living Donor,1,Other,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,Non_Citizen_Resident,Private insurance,False,Living Donor,1,Private_Insurance,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,Resident_Alien,Public insurance - Medicare & Choice,False,Deceased Donor,1,Medicare,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,Resident_Alien,All Primary Payers,False,Deceased Donor,1,Other,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,US_Citizen,Public insurance - Medicaid,False,Deceased Donor,5,Medicaid,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
PAWV-TX1 Geisinger Wyoming Valley Medical Ctr,PAWV-TX1,Geisinger Wyoming Valley Medical Ctr,US_Citizen,Public insurance - Medicaid,False,Living Donor,4,Medicaid,Geisinger Wyoming Valley Medical Ctr,Wilkes-Barre,Northeast,False
